Source,Target,buyercod,sellercod,desig2,desc,nrdel,buyer,seller,tivunit,tivorder,tivdel,longSource,latSource,longDest,latDest
83,85,KON,USR,K-13A/AA-2,SRAAM,400,North Korea,Russia,0.04,16.0,16.0,105.318756,61.52401,127.510093,40.339852
83,85,KON,USR,KS-1/AS-1,Anti-ship missile,150,North Korea,Russia,0.18,27.0,27.0,105.318756,61.52401,127.510093,40.339852
83,85,KON,USR,Luna/FROG,Mobile SSM launcher,15,North Korea,Russia,0.16,2.4,2.4,105.318756,61.52401,127.510093,40.339852
83,85,KON,USR,Luna-M/FROG-7,Mobile SSM launcher,9,North Korea,Russia,0.5,4.5,4.5,105.318756,61.52401,127.510093,40.339852
83,85,KON,USR,MiG-21PFM,Fighter aircraft,65,North Korea,Russia,10.0,650.0,650.0,105.318756,61.52401,127.510093,40.339852
83,85,KON,USR,P-15/SS-N-2A,Anti-ship missile,150,North Korea,Russia,0.6,90.0,90.0,105.318756,61.52401,127.510093,40.339852
83,85,KON,USR,Project-183/Komar,FAC,6,North Korea,Russia,6.0,60.0,36.0,105.318756,61.52401,127.510093,40.339852
83,85,KON,USR,S-75 Dvina/SA-2,SAM system,30,North Korea,Russia,17.87,536.1,536.1,105.318756,61.52401,127.510093,40.339852
83,85,KON,USR,SON-9/Fire Can,Fire control radar,320,North Korea,Russia,0.6,192.0,192.0,105.318756,61.52401,127.510093,40.339852
83,85,KON,USR,SS-C-2 CDS,Coast defence system,9,North Korea,Russia,6.0,54.0,54.0,105.318756,61.52401,127.510093,40.339852
83,85,KON,USR,T-54,Tank,1000,North Korea,Russia,1.1,1100.0,1100.0,105.318756,61.52401,127.510093,40.339852
83,85,KON,USR,V-750/SA-2,SAM,1500,North Korea,Russia,0.12,180.0,180.0,105.318756,61.52401,127.510093,40.339852
83,85,KON,USR,ZSU-57-2 turret,SPAAG turret,250,North Korea,Russia,0.75,187.5,187.5,105.318756,61.52401,127.510093,40.339852
83,75,LYA,USR,BTR-50,APC,36,Libya,Russia,0.25,9.0,9.0,105.318756,61.52401,17.228331,26.3351
83,75,LYA,USR,ML-20 152mm,Towed gun,25,Libya,Russia,0.2,5.0,5.0,105.318756,61.52401,17.228331,26.3351
83,75,LYA,USR,T-54,Tank,100,Libya,Russia,0.44,44.0,44.0,105.318756,61.52401,17.228331,26.3351
83,75,LYA,USR,T-55,Tank,100,Libya,Russia,1.25,125.0,125.0,105.318756,61.52401,17.228331,26.3351
83,55,MON,USR,An-24,Transport aircraft,3,Mongolia,Russia,7.5,22.5,22.5,105.318756,61.52401,103.846656,46.862496
83,39,PAK,USR,Mi-8T,Transport helicopter,12,Pakistan,Russia,6.0,72.0,72.0,105.318756,61.52401,69.345116,30.375321
83,57,PER,USR,Mi-8T,Transport helicopter,3,Peru,Russia,2.4,7.2,7.2,105.318756,61.52401,-75.015152,-9.189967
83,32,POL,USR,9M14M/AT-3,Anti-tank missile,20000,Poland,Russia,0.01,200.0,200.0,105.318756,61.52401,19.145136,51.919438
83,32,POL,USR,An-2,Light transport ac,133,Poland,Russia,1.0,133.0,133.0,105.318756,61.52401,19.145136,51.919438
83,32,POL,USR,An-24,Transport aircraft,6,Poland,Russia,7.5,45.0,45.0,105.318756,61.52401,19.145136,51.919438
83,32,POL,USR,BM-21 Grad 122mm,Self-propelled MRL,228,Poland,Russia,0.45,102.6,102.6,105.318756,61.52401,19.145136,51.919438
83,32,POL,USR,BRDM-2,Reconnaissance AV,510,Poland,Russia,0.15,76.5,76.5,105.318756,61.52401,19.145136,51.919438
83,32,POL,USR,K-13A/AA-2,SRAAM,250,Poland,Russia,0.04,10.0,10.0,105.318756,61.52401,19.145136,51.919438
83,32,POL,USR,K-13A/AA-2,SRAAM,150,Poland,Russia,0.04,6.0,6.0,105.318756,61.52401,19.145136,51.919438
83,32,POL,USR,Kotlin,Destroyer,1,Poland,Russia,225.0,225.0,225.0,105.318756,61.52401,19.145136,51.919438
83,32,POL,USR,Mi-2,Light helicopter,317,Poland,Russia,1.1,348.7,348.7,105.318756,61.52401,19.145136,51.919438
83,32,POL,USR,MiG-21MF,Fighter aircraft,225,Poland,Russia,11.2,2520.0,2520.0,105.318756,61.52401,19.145136,51.919438
83,32,POL,USR,MR-102/Pot Drum,Sea search radar,15,Poland,Russia,1.0,15.0,15.0,105.318756,61.52401,19.145136,51.919438
83,32,POL,USR,MR-104/Drum Tilt,Fire control radar,8,Poland,Russia,2.25,18.0,18.0,105.318756,61.52401,19.145136,51.919438
83,32,POL,USR,Strela-2/SA-7,Portable SAM,1000,Poland,Russia,0.04,40.0,40.0,105.318756,61.52401,19.145136,51.919438
83,32,POL,USR,T-55,Tank,1500,Poland,Russia,1.25,1875.0,1875.0,105.318756,61.52401,19.145136,51.919438
83,32,POL,USR,V-601/SA-3B,SAM,30,Poland,Russia,0.12,3.6,3.6,105.318756,61.52401,19.145136,51.919438
83,32,POL,USR,ZSU-23-4 Shilka,SPAAG,87,Poland,Russia,7.0,609.0,609.0,105.318756,61.52401,19.145136,51.919438
83,86,ROM,USR,9M14M/AT-3,Anti-tank missile,5000,Romania,Russia,0.01,50.0,50.0,105.318756,61.52401,24.96676,45.943161
83,86,ROM,USR,An-24,Transport aircraft,10,Romania,Russia,7.5,75.0,75.0,105.318756,61.52401,24.96676,45.943161
83,86,ROM,USR,K-13A/AA-2,SRAAM,2000,Romania,Russia,0.04,80.0,80.0,105.318756,61.52401,24.96676,45.943161
83,86,ROM,USR,Mi-8T,Transport helicopter,30,Romania,Russia,6.0,180.0,180.0,105.318756,61.52401,24.96676,45.943161
83,86,ROM,USR,MiG-21MF,Fighter aircraft,194,Romania,Russia,11.2,2172.8,2172.8,105.318756,61.52401,24.96676,45.943161
83,86,ROM,USR,Project-204/Poti,Corvette,3,Romania,Russia,45.0,135.0,135.0,105.318756,61.52401,24.96676,45.943161
83,86,ROM,USR,T-55,Tank,850,Romania,Russia,1.25,1062.5,1062.5,105.318756,61.52401,24.96676,45.943161
83,53,SUD,USR,An-12,Transport aircraft,8,Sudan,Russia,23.0,184.0,184.0,105.318756,61.52401,30.217636,12.862807
83,53,SUD,USR,BTR-50,APC,50,Sudan,Russia,0.1,5.0,5.0,105.318756,61.52401,30.217636,12.862807
83,53,SUD,USR,K-13A/AA-2,SRAAM,100,Sudan,Russia,0.04,4.0,4.0,105.318756,61.52401,30.217636,12.862807
83,53,SUD,USR,KS-19 100mm,AA gun,10,Sudan,Russia,0.24,2.4,2.4,105.318756,61.52401,30.217636,12.862807
83,53,SUD,USR,M-30 122mm,Towed gun,24,Sudan,Russia,0.45,10.8,10.8,105.318756,61.52401,30.217636,12.862807
83,53,SUD,USR,Mi-4A,Helicopter,4,Sudan,Russia,0.752,3.008,3.008,105.318756,61.52401,30.217636,12.862807
83,53,SUD,USR,Mi-8T,Transport helicopter,10,Sudan,Russia,6.0,60.0,60.0,105.318756,61.52401,30.217636,12.862807
83,53,SUD,USR,MiG-21PFM,Fighter aircraft,22,Sudan,Russia,10.0,220.0,220.0,105.318756,61.52401,30.217636,12.862807
83,53,SUD,USR,SON-9/Fire Can,Fire control radar,6,Sudan,Russia,0.24,1.44,1.44,105.318756,61.52401,30.217636,12.862807
83,53,SUD,USR,T-54,Tank,50,Sudan,Russia,1.1,55.0,55.0,105.318756,61.52401,30.217636,12.862807
83,53,SUD,USR,T-55,Tank,50,Sudan,Russia,1.25,62.5,62.5,105.318756,61.52401,30.217636,12.862807
83,82,SYR,USR,9M14M/AT-3,Anti-tank missile,10000,Syria,Russia,0.01,100.0,100.0,105.318756,61.52401,38.996815,34.802075
83,82,SYR,USR,BRDM-1,Reconnaissance AV,100,Syria,Russia,0.048,4.8,4.8,105.318756,61.52401,38.996815,34.802075
83,82,SYR,USR,BRDM-2,Tank destroyer,200,Syria,Russia,0.8,160.0,160.0,105.318756,61.52401,38.996815,34.802075
83,82,SYR,USR,BRDM-2,Reconnaissance AV,1000,Syria,Russia,0.15,150.0,150.0,105.318756,61.52401,38.996815,34.802075
83,82,SYR,USR,BS-3 100mm,Towed gun,300,Syria,Russia,0.14,42.0,42.0,105.318756,61.52401,38.996815,34.802075
83,82,SYR,USR,BTR-152,APC,300,Syria,Russia,0.052,15.6,15.6,105.318756,61.52401,38.996815,34.802075
83,82,SYR,USR,BTR-60PB,APC,150,Syria,Russia,0.25,37.5,37.5,105.318756,61.52401,38.996815,34.802075
83,82,SYR,USR,K-13A/AA-2,SRAAM,1200,Syria,Russia,0.04,48.0,48.0,105.318756,61.52401,38.996815,34.802075
83,82,SYR,USR,Luna/FROG,Mobile SSM launcher,12,Syria,Russia,0.4,4.8,4.8,105.318756,61.52401,38.996815,34.802075
83,82,SYR,USR,M-160 160mm,Mortar,25,Syria,Russia,0.15,3.75,3.75,105.318756,61.52401,38.996815,34.802075
83,82,SYR,USR,MiG-21F-13,Fighter aircraft,135,Syria,Russia,9.0,1215.0,1215.0,105.318756,61.52401,38.996815,34.802075
83,82,SYR,USR,MTU-20,ABL,25,Syria,Russia,1.0,25.0,25.0,105.318756,61.52401,38.996815,34.802075
83,82,SYR,USR,P-12/Spoon Rest,Air search radar,50,Syria,Russia,4.5,225.0,225.0,105.318756,61.52401,38.996815,34.802075
83,82,SYR,USR,P-14/Tall King,Air search radar,20,Syria,Russia,7.0,140.0,140.0,105.318756,61.52401,38.996815,34.802075
83,82,SYR,USR,P-35/Bar Lock,Air search radar,20,Syria,Russia,5.0,100.0,100.0,105.318756,61.52401,38.996815,34.802075
83,82,SYR,USR,S-75 Dvina/SA-2,SAM system,40,Syria,Russia,17.87,714.8,714.8,105.318756,61.52401,38.996815,34.802075
83,82,SYR,USR,Strela-2/SA-7,Portable SAM,15000,Syria,Russia,0.04,600.0,600.0,105.318756,61.52401,38.996815,34.802075
83,82,SYR,USR,Su-7B,FGA aircraft,40,Syria,Russia,6.25,250.0,250.0,105.318756,61.52401,38.996815,34.802075
83,82,SYR,USR,T-54,Tank,300,Syria,Russia,0.44,132.0,132.0,105.318756,61.52401,38.996815,34.802075
83,82,SYR,USR,T-55,Tank,300,Syria,Russia,1.25,375.0,375.0,105.318756,61.52401,38.996815,34.802075
83,82,SYR,USR,V-750/SA-2,SAM,1000,Syria,Russia,0.12,120.0,120.0,105.318756,61.52401,38.996815,34.802075
83,97,UGA,USR,BTR-152,APC,10,Uganda,Russia,0.052,0.52,0.52,105.318756,61.52401,32.290275,1.373333
83,97,UGA,USR,BTR-40,APC,10,Uganda,Russia,0.048,0.48,0.48,105.318756,61.52401,32.290275,1.373333
83,80,VN,USR,9M14M/AT-3,Anti-tank missile,2500,Vietnam,Russia,0.01,25.0,25.0,105.318756,61.52401,108.277199,14.058324
83,80,VN,USR,An-2,Light transport ac,12,Vietnam,Russia,1.0,12.0,12.0,105.318756,61.52401,108.277199,14.058324
83,80,VN,USR,ASU-57,Self-propelled gun,25,Vietnam,Russia,0.064,1.6,1.6,105.318756,61.52401,108.277199,14.058324
83,80,VN,USR,BM-21 Grad 122mm,Self-propelled MRL,300,Vietnam,Russia,0.45,135.0,135.0,105.318756,61.52401,108.277199,14.058324
83,80,VN,USR,BRDM-2,Reconnaissance AV,50,Vietnam,Russia,0.15,7.5,7.5,105.318756,61.52401,108.277199,14.058324
83,80,VN,USR,BTR-50,APC,400,Vietnam,Russia,0.25,100.0,100.0,105.318756,61.52401,108.277199,14.058324
83,80,VN,USR,D-20 152mm,Towed gun,500,Vietnam,Russia,0.5,250.0,250.0,105.318756,61.52401,108.277199,14.058324
83,80,VN,USR,D-74 122mm,Towed gun,200,Vietnam,Russia,0.16,32.0,32.0,105.318756,61.52401,108.277199,14.058324
83,80,VN,USR,ISU-122 122mm,Self-propelled gun,50,Vietnam,Russia,0.26,13.0,13.0,105.318756,61.52401,108.277199,14.058324
83,80,VN,USR,K-13A/AA-2,SRAAM,700,Vietnam,Russia,0.04,28.0,28.0,105.318756,61.52401,108.277199,14.058324
83,80,VN,USR,M-46 130mm,Towed gun,519,Vietnam,Russia,0.26,134.94,134.94,105.318756,61.52401,108.277199,14.058324
83,80,VN,USR,Mi-6T,Transport helicopter,4,Vietnam,Russia,18.0,72.0,72.0,105.318756,61.52401,108.277199,14.058324
83,80,VN,USR,Mi-8T,Transport helicopter,30,Vietnam,Russia,6.0,180.0,180.0,105.318756,61.52401,108.277199,14.058324
83,80,VN,USR,MiG-21PF,Fighter aircraft,95,Vietnam,Russia,9.75,926.25,926.25,105.318756,61.52401,108.277199,14.058324
83,80,VN,USR,P-12/Spoon Rest,Air search radar,34,Vietnam,Russia,4.5,153.0,153.0,105.318756,61.52401,108.277199,14.058324
83,80,VN,USR,PT-76,Light tank,500,Vietnam,Russia,0.36,180.0,180.0,105.318756,61.52401,108.277199,14.058324
83,80,VN,USR,S-75M Volga/SA-2F,SAM system,30,Vietnam,Russia,18.5,555.0,555.0,105.318756,61.52401,108.277199,14.058324
83,80,VN,USR,SON-9/Fire Can,Fire control radar,750,Vietnam,Russia,0.6,450.0,450.0,105.318756,61.52401,108.277199,14.058324
83,80,VN,USR,Su-7B,FGA aircraft,30,Vietnam,Russia,6.25,187.5,187.5,105.318756,61.52401,108.277199,14.058324
83,80,VN,USR,T-54,Tank,500,Vietnam,Russia,1.1,550.0,550.0,105.318756,61.52401,108.277199,14.058324
83,80,VN,USR,V-750/SA-2,SAM,2658,Vietnam,Russia,0.12,318.96,318.96,105.318756,61.52401,108.277199,14.058324
83,29,YES,USR,MiG-17,Fighter aircraft,36,South Yemen,Russia,1.4,50.4,50.4,105.318756,61.52401,65.865034,-25.559085
83,96,YUG,USR,BRDM-2,Reconnaissance AV,50,Yugoslavia,Russia,0.15,7.5,7.5,105.318756,61.52401,65.865034,-25.559085
83,96,YUG,USR,K-13A/AA-2,SRAAM,864,Yugoslavia,Russia,0.04,34.56,34.56,105.318756,61.52401,65.865034,-25.559085
83,96,YUG,USR,Mi-2,Light helicopter,15,Yugoslavia,Russia,1.1,16.5,16.5,105.318756,61.52401,65.865034,-25.559085
83,96,YUG,USR,Mi-8T,Transport helicopter,120,Yugoslavia,Russia,6.0,720.0,720.0,105.318756,61.52401,65.865034,-25.559085
83,96,YUG,USR,MiG-21MF,Fighter aircraft,37,Yugoslavia,Russia,11.2,414.4,414.4,105.318756,61.52401,65.865034,-25.559085
83,96,YUG,USR,MiG-21MF,Fighter aircraft,31,Yugoslavia,Russia,11.2,347.2,347.2,105.318756,61.52401,65.865034,-25.559085
83,96,YUG,USR,P-12/Spoon Rest,Air search radar,5,Yugoslavia,Russia,4.5,22.5,22.5,105.318756,61.52401,65.865034,-25.559085
83,96,YUG,USR,P-15/SS-N-2A,Anti-ship missile,80,Yugoslavia,Russia,0.6,48.0,48.0,105.318756,61.52401,65.865034,-25.559085
83,96,YUG,USR,Project-205/Osa,FAC,10,Yugoslavia,Russia,17.0,170.0,170.0,105.318756,61.52401,65.865034,-25.559085
83,96,YUG,USR,Project-206/Shershen,FAC,14,Yugoslavia,Russia,22.5,315.0,315.0,105.318756,61.52401,65.865034,-25.559085
83,96,YUG,USR,S-125M/SA-3B,SAM system,15,Yugoslavia,Russia,17.5,262.5,262.5,105.318756,61.52401,65.865034,-25.559085
83,96,YUG,USR,T-54,Tank,1980,Yugoslavia,Russia,1.1,2178.0,2178.0,105.318756,61.52401,65.865034,-25.559085
83,96,YUG,USR,V-601/SA-3B,SAM,600,Yugoslavia,Russia,0.12,72.0,72.0,105.318756,61.52401,65.865034,-25.559085
14,58,LAO,VNS,AC-47 Dragon Ship,Ground attack ac,3,Laos,South Vietnam,1.4,4.2,4.2,-12.843791,-24.545272,102.495496,19.85627
96,41,MYA,YUG,Y-301,Patrol craft,2,Myanmar,Yugoslavia,2.9,5.8,5.8,-12.843791,-24.545272,65.865034,-25.559085
